258.33333,78,70,0.5,0
258.83333,80,71,2.16667,0
261,80,71,1,0
262,80,71,1.5,0
263.5,85,74,0.75,0
265.25,73,67,0.33333,0
265.5,80,71,0.16667,0
266.5,78,70,1.75,0
268.75,76,69,0.16667,0
269,76,69,0.16667,0
269.25,78,70,0.25,0
269.5,80,71,0.16667,0
269.75,80,71,0.66667,0
270.5,80,71,0.25,0
270.83333,78,70,0.25,0
271,80,71,0.33333,0
271.5,78,70,0.16667,0
271.83333,78,70,0.5,0
272.5,76,69,0.66667,0
273.25,78,70,0.25,0
273.5,83,73,0.75,0
274.25,81,72,0.33333,0
274.66667,80,71,0.25,0
275,80,71,0.5,0
275.5,78,70,0.66667,0
276.25,76,69,0.16667,0
276.5,76,69,1,0
277.5,80,71,0.33333,0
278,80,71,0.33333,0
278.5,80,71,0.25,0
279,80,71,0.66667,0
279.75,73,67,0.25,0
280,80,71,0.5,0
280.5,78,70,0.16667,0
280.75,78,70,0.5,0
281.25,80,71,0.5,0
282,78,70,0.16667,0
282.25,78,70,0.16667,0
282.5,78,70,0.16667,0
282.75,78,70,0.33333,0
283.25,78,70,0.16667,0
283.5,80,71,0.33333,0
284,78,70,0.25,0
284.25,76,69,0.16667,0
284.5,76,69,0.16667,0
285,76,69,0.5,0
285.5,78,70,0.16667,0
285.75,73,67,0.25,0
286,80,71,0.5,0
286.5,80,71,0.33333,0
287,80,71,0.75,0
287.75,73,67,0.25,0
288,80,71,0.5,0
288.5,78,70,0.16667,0
288.75,78,70,0.75,0
289.75,71,66,0.25,0
290,78,70,0.33333,0
290.5,78,70,0.16667,0
290.75,78,70,0.5,0
291.25,76,69,0.25,0
291.5,80,71,0.16667,0
291.75,80,71,0.25,0
292,78,70,0.25,0
292.25,76,69,0.16667,0
292.5,76,69,0.33333,0
293,76,69,0.66667,0
294,80,71,0.33333,0
294.5,80,71,0.33333,0
295,80,71,0.75,0
295.75,73,67,0.25,0
296,80,71,0.5,0
296.5,78,70,0.16667,0
296.75,78,70,0.75,0
298,78,70,0.5,0
298.5,76,69,0.25,0
298.75,78,70,0.5,0
299.25,76,69,0.25,0
299.5,80,71,0.25,0
299.75,78,70,0.16667,0
300,78,70,0.5,0
301,76,69,0.25,0
301.25,73,67,0.16667,0
301.5,73,67,0.33333,0
302,73,67,1.5,0
303.5,80,71,1.16667,0
305.25,73,67,0.16667,0
305.5,73,67,0.33333,0
306,83,73,0.5,0
306.5,81,72,1,0
307.5,80,71,1,0
308.5,78,70,0.66667,0
309.5,76,69,0.25,0
309.66667,78,70,0.33333,0
310,80,71,0.33333,0
310.5,80,71,0.25,0
311,80,71,0.66667,0
311.75,73,67,0.25,0
312,80,71,0.5,0
312.5,78,70,0.16667,0
312.75,78,70,0.5,0
313.25,80,71,0.5,0
314,78,70,0.16667,0
314.25,78,70,0.16667,0
314.5,78,70,0.16667,0
314.75,78,70,0.33333,0
315.25,78,70,0.16667,0
315.5,80,71,0.33333,0
316,78,70,0.25,0
316.25,76,69,0.16667,0
316.5,76,69,0.16667,0
317,76,69,0.5,0
317.5,78,70,0.16667,0
317.75,73,67,0.25,0
318,80,71,0.5,0
318.5,80,71,0.33333,0
319,80,71,0.75,0
319.75,73,67,0.25,0
320,80,71,0.5,0
320.5,78,70,0.16667,0
320.75,78,70,0.75,0
321.75,71,66,0.25,0
322,78,70,0.33333,0
322.5,78,70,0.16667,0
322.75,78,70,0.5,0
323.25,76,69,0.25,0
323.5,80,71,0.16667,0
323.75,80,71,0.25,0
324,78,70,0.25,0
324.25,76,69,0.16667,0
324.5,76,69,0.33333,0
325,76,69,0.66667,0
326,80,71,0.33333,0
326.5,80,71,0.33333,0
327,80,71,0.75,0
327.75,73,67,0.25,0
328,80,71,0.5,0
328.5,78,70,0.16667,0
328.75,78,70,0.75,0
330,78,70,0.5,0
330.5,76,69,0.25,0
330.75,78,70,0.5,0
331.25,76,69,0.25,0
331.5,80,71,0.25,0
331.75,78,70,0.16667,0
332,78,70,0.5,0
333,76,69,0.25,0
333.25,73,67,0.16667,0
333.5,73,67,0.33333,0
334,73,67,1.5,0
335.5,80,71,1.16667,0
337.25,73,67,0.16667,0
337.5,73,67,0.33333,0
