35.5,31,43,0.5,0
36,40,48,0.75,0
36.75,40,48,0.75,0
37.5,33,44,0.5,0
38,35,45,0.16667,0
39.5,35,45,0.16667,0
39.75,35,45,0.25,0
40,38,47,0.75,0
40.75,38,47,0.75,0
41.5,32,43,0.5,0
42,33,44,1.5,0
43.5,31,43,0.5,0
44,40,48,0.75,0
44.75,40,48,0.75,0
45.5,33,44,0.5,0
46,35,45,0.16667,0
47.5,35,45,0.16667,0
47.75,35,45,0.25,0
48,38,47,0.75,0
48.75,38,47,0.75,0
49.5,32,43,0.5,0
50,33,44,1.5,0
51.5,31,43,0.5,0
52,40,48,0.75,0
52.75,40,48,0.75,0
53.5,33,44,0.5,0
54,35,45,0.5,0
54.5,35,45,0.5,0
55.5,35,45,0.16667,0
55.75,35,45,0.25,0
56,37,46,0.5,0
56.5,37,46,0.25,0
56.75,37,46,0.25,0
57,37,46,0.5,0
57.5,32,43,0.5,0
58,33,44,0.5,0
58.5,33,44,0.5,0
59,44,50,0.5,0
59.5,40,48,0.5,0
60,40,48,0.75,0
60.75,40,48,0.75,0
61.5,33,44,0.5,0
62,35,45,0.16667,0
63.5,35,45,0.16667,0
63.75,35,45,0.25,0
64,38,47,0.75,0
64.75,38,47,0.75,0
65.5,32,43,0.5,0
66,33,44,1.5,0
67.5,31,43,0.5,0
68,40,48,0.75,0
68.75,40,48,0.75,0
69.5,33,44,0.5,0
70,35,45,0.16667,0
71.5,35,45,0.16667,0
71.75,35,45,0.25,0
72,38,47,0.75,0
72.75,38,47,0.75,0
73.5,32,43,0.5,0
74,33,44,1.5,0
75.5,31,43,0.5,0
76,40,48,0.75,0
76.75,40,48,0.75,0
77.5,33,44,0.5,0
78,35,45,0.16667,0
79.5,35,45,0.16667,0
79.75,35,45,0.25,0
80,38,47,0.75,0
80.75,38,47,0.75,0
81.5,32,43,0.5,0
82,33,44,1.5,0
83.5,31,43,0.5,0
84,40,48,0.75,0
84.75,40,48,0.75,0
85.5,33,44,0.5,0
86,35,45,0.5,0
86.5,35,45,0.5,0
87.5,35,45,0.16667,0
87.75,35,45,0.25,0
88,37,46,0.5,0
88.5,37,46,0.25,0
