250,68,65,0.16667,0
250.25,68,65,0.16667,0
250.5,65,63,0.25,0
250.75,63,62,0.16667,0
251,63,62,0.16667,0
251.25,63,62,0.16667,0
251.5,65,63,0.16667,0
251.75,65,63,0.16667,0
252,65,63,0.33333,0
252.25,65,63,0.33333,0
252.5,72,67,0.25,0
252.75,72,67,0.25,0
253,70,66,0.25,0
253.25,70,66,0.25,0
253.5,65,63,0.25,0
253.75,65,63,0.25,0
254,68,65,0.16667,0
254.25,68,65,0.16667,0
254.5,65,63,0.16667,0
254.75,63,62,0.16667,0
255,63,62,0.16667,0
255.25,63,62,0.16667,0
255.5,65,63,0.25,0
255.75,65,63,0.25,0
256,65,63,0.25,0
256.25,65,63,0.25,0
256.5,72,67,0.25,0
256.75,72,67,0.25,0
257,70,66,0.25,0
257.25,70,66,0.25,0
257.5,65,63,0.16667,0
257.75,65,63,0.16667,0
258,68,65,0.16667,0
258.25,68,65,0.16667,0
258.5,65,63,0.25,0
258.75,63,62,0.16667,0
259,63,62,0.16667,0
259.25,63,62,0.16667,0
259.5,65,63,0.16667,0
259.75,65,63,0.16667,0
260,65,63,0.33333,0
260.25,65,63,0.33333,0
260.5,72,67,0.25,0
260.75,72,67,0.25,0
261,70,66,0.25,0
261.25,70,66,0.25,0
261.5,65,63,0.25,0
261.75,65,63,0.25,0
262,68,65,0.16667,0
262.25,68,65,0.16667,0
262.5,65,63,0.16667,0
262.75,63,62,0.16667,0
263,63,62,0.16667,0
263.25,63,62,0.16667,0
263.5,65,63,0.25,0
263.75,65,63,0.25,0
264,65,63,0.25,0
264.25,65,63,0.25,0
264.5,72,67,0.25,0
264.75,72,67,0.25,0
265,70,66,0.25,0
265.25,70,66,0.25,0
265.5,65,63,0.16667,0
265.75,65,63,0.16667,0
266,68,65,0.16667,0
266.25,68,65,0.16667,0
266.5,65,63,0.25,0
266.75,63,62,0.16667,0
267,63,62,0.16667,0
267.25,63,62,0.16667,0
267.5,65,63,0.16667,0
267.75,65,63,0.16667,0
268,65,63,0.33333,0
268.25,65,63,0.33333,0
268.5,72,67,0.25,0
268.75,72,67,0.25,0
269,70,66,0.25,0
269.25,70,66,0.25,0
269.5,65,63,0.25,0
269.75,65,63,0.25,0
270,68,65,0.16667,0
270.25,68,65,0.16667,0
270.5,65,63,0.16667,0
270.75,63,62,0.16667,0
271,63,62,0.16667,0
271.25,63,62,0.16667,0
271.5,65,63,0.25,0
271.75,65,63,0.25,0
272,65,63,0.25,0
272.25,65,63,0.25,0
272.5,72,67,0.25,0
272.75,72,67,0.25,0
273,70,66,0.25,0
273.25,70,66,0.25,0
273.5,65,63,0.16667,0
273.75,65,63,0.16667,0
274,68,65,0.16667,0
274.25,68,65,0.16667,0
274.5,65,63,0.25,0
274.75,63,62,0.16667,0
275,63,62,0.16667,0
275.25,63,62,0.16667,0
275.5,65,63,0.16667,0
276,65,63,0.33333,0
276.25,65,63,0.33333,0
276.5,72,67,0.25,0
276.75,72,67,0.25,0
277,70,66,0.25,0
277.25,70,66,0.25,0
277.5,65,63,0.25,0
277.75,65,63,0.25,0
278,68,65,0.16667,0
278.25,68,65,0.16667,0
278.5,65,63,0.16667,0
278.75,63,62,0.16667,0
279,63,62,0.16667,0
279.25,63,62,0.16667,0
279.5,65,63,0.25,0
279.75,65,63,0.25,0
280,65,63,0.25,0
280.25,65,63,0.25,0
