210,31,43,1,1
211,36,46,1,1
212,31,43,0.66667,1
213,31,43,0.75,1
214,31,43,0.66667,1
215,31,43,0.75,1
216,36,46,0.75,1
217,36,46,0.75,1
218,36,46,0.75,1
219,36,46,0.75,1
220,33,44,0.75,1
221,33,44,0.66667,1
222,33,44,0.66667,1
223,33,44,0.66667,1
224,38,47,0.83333,1
225,38,47,0.66667,1
226,38,47,0.66667,1
227,38,47,0.83333,1
228,31,43,1,1
229,33,44,1,1
230,34,45,1,1
231,38,47,1,1
232,36,46,0.83333,1
233,43,50,1,1
234,48,53,0.66667,1
234.66667,43,50,0.33333,1
235,36,46,0.83333,1
236,29,42,1,1
237,41,49,1,1
238,27,41,0.83333,1
239,39,48,0.66667,1
239.66667,29,42,1.25,1
241,41,49,1,1
242,53,56,0.83333,1
243,41,49,0.66667,1
244,40,48,0.5,1
244.66667,47,52,0.33333,1
245,52,55,1,1
246,47,52,0.83333,1
247,40,48,1,1
248,33,44,1,1
249,40,48,1,1
250,45,51,0.83333,1
251,33,44,0.83333,1
252,38,47,1,1
253,37,46,1,1
254,35,45,1,1
255,33,44,1,1
256,31,43,1,1
257,30,42,1,1
258,28,41,0.83333,1
259,26,40,1,1
260,29,42,0.83333,1
261,33,44,1,1
262,38,47,1,1
263,29,42,1,1
264,31,43,1,1
265,33,44,0.83333,1
266,34,45,0.83333,1
267,38,47,0.75,1
268.66667,38,47,0.66667,1
269.66667,39,48,0.66667,1
270.66667,41,49,0.66667,1
271.66667,45,51,0.5,1
272.66667,45,51,0.25,1
273,41,49,0.66667,1
274,37,46,0.83333,1
275,33,44,0.66667,1
276,34,45,1,1
277,33,44,1,1
278,34,45,1,1
279,35,45,1,1
280,36,46,1,1
281,40,48,1,1
282,43,50,0.66667,1
282.66667,40,48,0.33333,1
283,36,46,1,1
284,33,44,1,1
285,40,48,1,1
286,45,51,1,1
287,33,44,0.83333,1
288,38,47,1,1
289,40,48,0.83333,1
290,41,49,1,1
291,45,51,1,1
292,31,43,1,1
293,38,47,1,1
294,43,50,0.5,1
294.66667,38,47,0.25,1
295,31,43,0.66667,1
296,32,44,0.83333,1
297,35,45,0.83333,1
298,38,47,1,1
299,35,45,0.75,1
300,33,44,2,1
302,45,51,1,1
303,33,44,0.75,1
304,32,44,0.83333,1
