399.5,28,41,0.16667,0
400,28,41,0.5,0
401.5,28,41,0.16667,0
402,28,41,0.5,0
403.5,28,41,0.16667,0
404,28,41,0.25,0
404.5,28,41,0.33333,0
405.5,28,41,0.25,0
406,28,41,0.25,0
406.5,28,41,0.33333,0
407.5,28,41,0.16667,0
408,28,41,0.25,0
408.5,28,41,0.25,0
409,28,41,0.25,0
409.5,28,41,0.25,0
410,28,41,0.25,0
410.5,28,41,0.25,0
411,28,41,0.25,0
411.5,28,41,0.33333,0
412,28,41,0.75,0
412.75,40,48,0.16667,0
413,28,41,0.5,0
413.5,40,48,0.16667,0
414,28,41,0.75,0
414.75,40,48,0.16667,0
415,28,41,0.5,0
415.5,40,48,0.16667,0
416,28,41,0.75,0
416.75,40,48,0.16667,0
417,28,41,0.5,0
417.5,40,48,0.16667,0
418,35,45,0.75,0
418.75,40,48,0.16667,0
419,35,45,0.5,0
419.5,40,48,0.16667,0
420,28,41,0.75,0
420.75,40,48,0.16667,0
421,28,41,0.5,0
421.5,40,48,0.16667,0
422,28,41,0.75,0
422.75,40,48,0.16667,0
423,28,41,0.5,0
423.5,40,48,0.16667,0
424,28,41,0.75,0
424.75,40,48,0.16667,0
425,28,41,0.5,0
425.5,40,48,0.16667,0
426,35,45,0.75,0
426.75,40,48,0.16667,0
427,35,45,0.5,0
427.5,40,48,0.16667,0
428,33,44,0.75,0
428.75,40,48,0.16667,0
429,33,44,0.5,0
429.5,40,48,0.16667,0
430,33,44,0.75,0
430.75,40,48,0.16667,0
431,33,44,0.5,0
431.5,40,48,0.16667,0
432,33,44,0.75,0
432.75,45,51,0.16667,0
433,33,44,0.5,0
433.5,45,51,0.16667,0
434,33,44,0.75,0
434.75,40,48,0.16667,0
435,35,45,0.5,0
435.5,40,48,0.16667,0
436,28,41,0.66667,0
436.75,40,48,0.16667,0
437,28,41,0.5,0
437.5,40,48,0.16667,0
438,28,41,0.75,0
438.75,40,48,0.16667,0
439,28,41,0.5,0
439.5,40,48,0.16667,0
440,28,41,0.75,0
440.75,40,48,0.16667,0
441,28,41,0.5,0
441.5,40,48,0.16667,0
442,35,45,0.66667,0
442.75,40,48,0.16667,0
443,35,45,0.5,0
443.5,40,48,0.16667,0
444,28,41,0.75,0
444.75,40,48,0.16667,0
445,28,41,0.5,0
445.5,40,48,0.16667,0
446,28,41,0.75,0
446.75,40,48,0.16667,0
447,28,41,0.5,0
447.5,40,48,0.16667,0
448,28,41,0.75,0
448.75,40,48,0.16667,0
449,28,41,0.5,0
449.5,40,48,0.16667,0
450,35,45,0.75,0
450.75,40,48,0.16667,0
451,35,45,0.5,0
451.5,40,48,0.16667,0
452,28,41,0.75,0
452.75,40,48,0.16667,0
453,28,41,0.5,0
453.5,40,48,0.16667,0
454,28,41,0.75,0
454.75,40,48,0.16667,0
455,28,41,0.5,0
455.5,40,48,0.16667,0
456,28,41,0.75,0
456.75,40,48,0.16667,0
457,28,41,0.5,0
457.5,40,48,0.16667,0
458,35,45,0.75,0
458.75,40,48,0.16667,0
459,35,45,0.5,0
459.5,40,48,0.16667,0
460,33,44,0.75,0
460.75,40,48,0.16667,0
461,33,44,0.5,0
461.5,40,48,0.16667,0
462,33,44,0.75,0
462.75,40,48,0.16667,0
463,33,44,0.5,0
463.5,40,48,0.16667,0
464,33,44,0.75,0
464.75,45,51,0.16667,0
465,33,44,0.5,0
465.5,45,51,0.16667,0
466,33,44,0.75,0
466.75,40,48,0.16667,0
467,35,45,0.5,0
467.5,40,48,0.16667,0
468,28,41,0.66667,0
468.75,40,48,0.16667,0
469,28,41,0.5,0
469.5,40,48,0.16667,0
470,28,41,0.75,0
470.75,40,48,0.16667,0
471,28,41,0.5,0
471.5,40,48,0.16667,0
472,28,41,0.75,0
472.75,40,48,0.16667,0
473,28,41,0.5,0
473.5,40,48,0.16667,0
