217,77,70,0.25,8
217.25,77,70,0.25,8
217.5,72,67,0.25,8
217.75,72,67,0.25,8
218,65,63,0.25,8
218.25,65,63,0.25,8
218.5,72,67,0.25,8
218.75,72,67,0.25,8
219,77,70,0.25,8
219.25,77,70,0.25,8
219.5,72,67,0.25,8
219.75,72,67,0.25,8
220,65,63,0.25,8
220.25,65,63,0.25,8
220.5,72,67,0.25,8
220.75,72,67,0.25,8
221,77,70,0.25,8
221.25,77,70,0.25,8
221.5,72,67,0.25,8
221.75,72,67,0.25,8
222,65,63,0.25,8
222.25,65,63,0.25,8
222.5,72,67,0.25,8
222.75,72,67,0.25,8
223,77,70,0.25,8
223.25,77,70,0.25,8
223.5,72,67,0.25,8
223.75,72,67,0.25,8
224,65,63,0.25,8
224.25,65,63,0.25,8
224.5,72,67,0.25,8
224.75,72,67,0.25,8
225,77,70,0.25,8
225.25,77,70,0.25,8
225.5,72,67,0.25,8
225.75,72,67,0.25,8
226,65,63,0.25,8
226.25,65,63,0.25,8
226.5,72,67,0.25,8
226.75,72,67,0.25,8
227,77,70,0.25,8
227.25,77,70,0.25,8
227.5,72,67,0.25,8
227.75,72,67,0.25,8
228,65,63,0.25,8
228.25,65,63,0.25,8
228.5,72,67,0.25,8
228.75,72,67,0.25,8
229,77,70,0.25,8
229.25,77,70,0.25,8
229.5,72,67,0.25,8
229.75,72,67,0.25,8
230,65,63,0.25,8
230.25,65,63,0.25,8
230.5,72,67,0.25,8
230.75,72,67,0.25,8
231,77,70,0.25,8
231.25,77,70,0.25,8
231.5,72,67,0.25,8
231.75,72,67,0.25,8
232,65,63,0.25,8
232.25,65,63,0.25,8
232.5,72,67,0.25,8
232.75,72,67,0.25,8
233,77,70,0.25,8
233.25,77,70,0.25,8
233.5,72,67,0.25,8
233.75,72,67,0.25,8
234,65,63,0.25,8
234.25,65,63,0.25,8
234.5,72,67,0.25,8
234.75,72,67,0.25,8
235,77,70,0.25,8
235.25,77,70,0.25,8
235.5,72,67,0.25,8
235.75,72,67,0.25,8
236,65,63,0.25,8
236.25,65,63,0.25,8
236.5,72,67,0.25,8
236.75,72,67,0.25,8
237,77,70,0.25,8
237.25,77,70,0.25,8
237.5,72,67,0.25,8
237.75,72,67,0.25,8
238,65,63,0.25,8
238.25,65,63,0.25,8
238.5,72,67,0.25,8
238.75,72,67,0.25,8
239,77,70,0.25,8
239.25,77,70,0.25,8
239.5,72,67,0.25,8
239.75,72,67,0.25,8
240,65,63,0.25,8
240.25,65,63,0.25,8
240.5,72,67,0.25,8
240.75,72,67,0.25,8
241,77,70,0.25,8
241.25,77,70,0.25,8
241.5,72,67,0.25,8
241.75,72,67,0.25,8
242,65,63,0.25,8
242.25,65,63,0.25,8
242.5,72,67,0.25,8
242.75,72,67,0.25,8
243,77,70,0.25,8
243.25,77,70,0.25,8
243.5,72,67,0.25,8
243.75,72,67,0.25,8
244,65,63,0.25,8
244.25,65,63,0.25,8
244.5,72,67,0.25,8
244.75,72,67,0.25,8
245,77,70,0.25,8
245.25,77,70,0.25,8
245.5,72,67,0.25,8
245.75,72,67,0.25,8
246,65,63,0.25,8
246.25,65,63,0.25,8
246.5,72,67,0.25,8
246.75,72,67,0.25,8
247,77,70,0.25,8
247.25,77,70,0.25,8
247.5,72,67,0.25,8
247.75,72,67,0.25,8
248,65,63,0.25,8
248.25,65,63,0.25,8
248.5,72,67,0.25,8
248.75,72,67,0.25,8
249,77,70,0.25,8
249.25,77,70,0.25,8
249.5,72,67,0.25,8
249.75,72,67,0.25,8
250,65,63,0.25,8
250.25,65,63,0.25,8
250.5,72,67,0.25,8
250.75,72,67,0.25,8
251,77,70,0.25,8
251.25,77,70,0.25,8
251.5,72,67,0.25,8
251.75,72,67,0.25,8
252,65,63,0.25,8
252.25,65,63,0.25,8
252.5,72,67,0.25,8
252.75,72,67,0.25,8
253,77,70,0.25,8
253.25,77,70,0.25,8
253.5,72,67,0.25,8
253.75,72,67,0.25,8
254,65,63,0.25,8
254.25,65,63,0.25,8
254.5,72,67,0.25,8
254.75,72,67,0.25,8
255,77,70,0.25,8
255.25,77,70,0.25,8
255.5,72,67,0.25,8
255.75,72,67,0.25,8
256,65,63,0.25,8
256.25,65,63,0.25,8
256.5,72,67,0.25,8
256.75,72,67,0.25,8
257,77,70,0.25,8
257.25,77,70,0.25,8
257.5,72,67,0.25,8
257.75,72,67,0.25,8
258,65,63,0.25,8
258.25,65,63,0.25,8
258.5,72,67,0.25,8
258.75,72,67,0.25,8
259,77,70,0.25,8
259.25,77,70,0.25,8
259.5,72,67,0.25,8
259.75,72,67,0.25,8
260,65,63,0.25,8
260.25,65,63,0.25,8
260.5,72,67,0.25,8
260.75,72,67,0.25,8
261,77,70,0.25,8
261.25,77,70,0.25,8
261.5,72,67,0.25,8
261.75,72,67,0.25,8
262,65,63,0.25,8
262.25,65,63,0.25,8
262.5,72,67,0.25,8
262.75,72,67,0.25,8
263,77,70,0.25,8
263.25,77,70,0.25,8
263.5,72,67,0.25,8
263.75,72,67,0.25,8
264,65,63,0.25,8
264.25,65,63,0.25,8
264.5,72,67,0.25,8
264.75,72,67,0.25,8
265,77,70,0.25,8
265.25,77,70,0.25,8
265.5,72,67,0.25,8
265.75,72,67,0.25,8
266,65,63,0.25,8
266.25,65,63,0.25,8
266.5,72,67,0.25,8
266.75,72,67,0.25,8
267,77,70,0.25,8
267.25,77,70,0.25,8
267.5,72,67,0.25,8
267.75,72,67,0.25,8
268,65,63,0.25,8
268.25,65,63,0.25,8
268.5,72,67,0.25,8
268.75,72,67,0.25,8
269,77,70,0.25,8
269.25,77,70,0.25,8
269.5,72,67,0.25,8
269.75,72,67,0.25,8
270,65,63,0.25,8
270.25,65,63,0.25,8
270.5,72,67,0.25,8
270.75,72,67,0.25,8
271,77,70,0.25,8
271.25,77,70,0.25,8
271.5,72,67,0.25,8
271.75,72,67,0.25,8
272,65,63,0.25,8
272.25,65,63,0.25,8
272.5,72,67,0.25,8
272.75,72,67,0.25,8
273,77,70,0.25,8
273.25,77,70,0.25,8
273.5,72,67,0.25,8
273.75,72,67,0.25,8
274,65,63,0.25,8
274.25,65,63,0.25,8
274.5,72,67,0.25,8
274.75,72,67,0.25,8
275,77,70,0.25,8
275.25,77,70,0.25,8
275.5,72,67,0.25,8
275.75,72,67,0.25,8
276,65,63,0.25,8
276.25,65,63,0.25,8
276.5,72,67,0.25,8
276.75,72,67,0.25,8
277,77,70,0.25,8
277.25,77,70,0.25,8
277.5,72,67,0.25,8
277.75,72,67,0.25,8
278,65,63,0.25,8
278.25,65,63,0.25,8
278.5,72,67,0.25,8
278.75,72,67,0.25,8
279,77,70,0.25,8
279.25,77,70,0.25,8
279.5,72,67,0.25,8
279.75,72,67,0.25,8
280,65,63,0.25,8
280.25,65,63,0.25,8
280.5,72,67,0.25,8
280.75,72,67,0.25,8
281,77,70,0.25,8
281.25,77,70,0.25,8
281.5,72,67,0.25,8
281.75,72,67,0.25,8
282,65,63,0.25,8
282.25,65,63,0.25,8
282.5,72,67,0.25,8
282.75,72,67,0.25,8
283,77,70,0.25,8
283.25,77,70,0.25,8
283.5,72,67,0.25,8
283.75,72,67,0.25,8
