34,43,50,0.25,2
34.25,47,52,1.5,2
36,43,50,0.25,2
36.25,45,51,1.5,2
38,43,50,0.25,2
38.16667,45,51,1.5,2
40,42,49,0.25,2
40.25,45,51,1.5,2
42,42,49,0.25,2
42.25,45,51,1.5,2
44,42,49,0.25,2
44.25,43,50,1.5,2
46,42,49,0.25,2
46.25,43,50,1.5,2
48,40,48,0.25,2
48.25,43,50,1.5,2
50,40,48,0.25,2
50.25,43,50,1.5,2
52,33,44,0.25,2
52.25,40,48,1.5,2
54,33,44,0.25,2
54.25,40,48,1.5,2
56,38,47,0.25,2
56.25,42,49,1.5,2
58,38,47,0.25,2
58.25,42,49,1.5,2
60,38,47,0.25,2
60.25,41,49,1.5,2
62,38,47,0.25,2
62.25,41,49,1.5,2
64,36,46,0.25,2
64.25,40,48,1.5,2
66,36,46,0.25,2
66.25,40,48,1.5,2
68,36,46,0.25,2
68.25,39,47,1.5,2
70,36,46,0.25,2
70.25,39,47,1.5,2
72,35,45,0.25,2
72.25,38,47,1.5,2
74,35,45,0.25,2
74.25,38,47,1.5,2
76,35,45,0.25,2
