30.83333,67,64,0.16667,0
31,65,63,0.16667,0
31.33333,65,63,0.16667,0
31.5,64,62,0.16667,0
31.75,64,62,0.16667,0
32,63,62,0.16667,0
34.5,65,63,0.25,0
34.83333,68,65,0.16667,0
35,69,65,0.25,0
35.33333,67,64,0.16667,0
35.66667,65,63,0.25,0
36,62,61,2.66667,0
38.33333,65,63,0.25,0
38.5,67,64,0.16667,0
39,69,65,0.25,0
39.33333,67,64,0.16667,0
39.5,65,63,0.5,0
40,63,62,2,0
42.33333,65,63,0.16667,0
42.5,67,64,0.33333,0
42.83333,69,65,0.16667,0
43,74,68,0.5,0
43.5,65,63,0.5,0
44,70,66,3.25,0
47.33333,70,66,0.16667,0
47.5,72,67,0.33333,0
47.83333,70,66,0.16667,0
48,73,68,0.33333,0
48.5,73,68,0.33333,0
48.83333,72,67,0.16667,0
49,73,68,0.16667,0
49.5,70,66,0.5,0
50,68,65,1.5,0
51.5,66,63,0.5,0
52,63,62,0.16667,0
52.33333,61,61,2.75,0
55.25,70,66,0.16667,0
55.5,71,66,0.33333,0
56,72,67,0.33333,0
56.5,72,67,0.33333,0
56.83333,72,67,0.16667,0
57,70,66,0.5,0
57.5,69,65,0.33333,0
57.83333,67,64,0.16667,0
58,69,65,0.16667,0
59,69,65,0.33333,0
59.5,70,66,0.16667,0
60,74,68,0.83333,0
60.83333,74,68,0.16667,0
61,72,67,2.25,0
63.33333,65,63,0.16667,0
63.5,64,62,0.33333,0
64,63,62,1.83333,0
