11.66667,29,42,0.16667,6
12.66667,31,43,0.16667,6
13.16667,31,43,0.16667,6
13.5,30,42,0.66667,6
15.16667,31,43,0.16667,6
15.66667,31,43,0.16667,6
16.16667,31,43,0.16667,6
16.75,29,42,0.16667,6
17,29,42,0.16667,6
17.33333,29,42,0.16667,6
17.5,29,42,0.16667,6
17.66667,31,43,0.25,6
18.16667,31,43,0.16667,6
18.66667,24,39,1.16667,6
20.16667,24,39,0.5,6
20.66667,24,39,0.16667,6
21.16667,24,39,0.33333,6
21.75,23,38,0.16667,6
22.16667,23,38,0.16667,6
22.33333,24,39,0.16667,6
22.75,24,39,0.33333,6
23.33333,24,39,0.16667,6
23.66667,24,39,0.5,6
24.33333,23,38,0.16667,6
24.66667,23,38,0.66667,6
25.25,24,39,0.16667,6
25.83333,24,39,0.16667,6
26.16667,24,39,0.5,6
27.5,24,39,0.16667,6
27.75,22,38,0.16667,6
28.16667,24,39,0.16667,6
28.5,24,39,0.16667,6
29,24,39,0.16667,6
29.33333,24,39,0.16667,6
30,24,39,0.16667,6
31,29,42,0.16667,6
31.5,30,42,0.16667,6
32,30,42,0.16667,6
32.16667,30,42,0.16667,6
33.5,29,42,0.16667,6
34.33333,30,42,0.16667,6
34.75,30,42,0.16667,6
35,30,42,0.25,6
36,29,42,0.16667,6
37,30,42,0.16667,6
37.25,30,42,0.16667,6
37.5,30,42,0.25,6
38.5,29,42,0.16667,6
39.5,30,42,0.16667,6
39.75,30,42,0.16667,6
40.16667,30,42,0.16667,6
41,29,42,0.16667,6
42.33333,30,42,0.16667,6
42.66667,30,42,0.25,6
43.5,29,42,0.16667,6
44.83333,30,42,0.16667,6
45.16667,30,42,0.25,6
46.16667,29,42,0.16667,6
