126,96,81,0.66667,0
126.75,98,82,0.16667,0
127,100,83,1.33333,0
128.5,100,83,0.33333,0
129,98,82,0.33333,0
129.5,95,80,0.33333,0
130,91,78,0.83333,0
131,88,76,0.33333,0
131.5,91,78,0.33333,0
132,93,79,0.16667,0
132.25,95,80,0.66667,0
133,96,81,0.33333,0
133.5,95,80,0.33333,0
134,93,79,0.66667,0
134.75,91,78,0.16667,0
135,88,76,1.33333,0
136.5,89,77,0.33333,0
137,88,76,0.16667,0
137.25,86,75,0.66667,0
138,84,74,1.33333,0
139.5,96,81,0.33333,0
140,95,80,0.66667,0
140.75,96,81,0.16667,0
141,93,79,1.66667,0
143,96,81,0.66667,0
143.75,98,82,0.16667,0
144,100,83,0.83333,0
145,98,82,0.83333,0
146,96,81,0.33333,0
146.5,95,80,0.33333,0
147,93,79,4.66667,0
152,88,76,0.33333,0
152.5,91,78,0.33333,0
153,93,79,0.66667,0
153.75,95,80,0.16667,0
154,93,79,0.83333,0
155,91,78,0.33333,0
155.5,88,76,0.33333,0
156,86,75,0.33333,0
156.5,84,74,0.33333,0
157,86,75,0.83333,0
158,86,75,0.33333,0
158.5,88,76,0.33333,0
159,91,78,0.33333,0
159.5,93,79,0.33333,0
160,91,78,0.83333,0
161,88,76,0.33333,0
161.5,91,78,0.33333,0
162,93,79,0.16667,0
162.25,95,80,0.66667,0
163,93,79,0.83333,0
164,88,76,0.33333,0
164.5,91,78,0.33333,0
165,93,79,0.66667,0
165.75,95,80,0.16667,0
166,93,79,0.83333,0
167,91,78,0.33333,0
167.5,88,76,0.33333,0
168,86,75,0.33333,0
168.5,84,74,0.33333,0
169,86,75,0.83333,0
170,86,75,0.33333,0
170.5,88,76,0.33333,0
171,91,78,0.16667,0
171.25,93,79,0.66667,0
172,91,78,0.83333,0
173,88,76,0.33333,0
173.5,91,78,0.33333,0
174,93,79,0.16667,0
174.25,95,80,0.66667,0
175,93,79,1.33333,0
176.5,95,80,0.33333,0
177,96,81,0.33333,0
177.5,98,82,0.33333,0
178,100,83,1.33333,0
179.5,100,83,0.33333,0
180,98,82,0.66667,0
180.75,95,80,0.16667,0
181,91,78,1.33333,0
182.5,91,78,0.33333,0
183,93,79,0.33333,0
183.5,95,80,0.33333,0
184,96,81,0.33333,0
184.5,95,80,0.33333,0
185,93,79,0.66667,0
185.75,91,78,0.16667,0
186,88,76,2.33333,0
188.5,91,78,0.33333,0
189,93,79,0.66667,0
189.75,95,80,0.16667,0
190,93,79,0.83333,0
