205.75,45,51,0.25,6
206,26,40,0.25,6
206.25,38,47,0.25,6
206.5,28,41,0.25,6
206.75,47,52,0.5,6
207.25,45,51,0.5,6
207.75,38,47,0.25,6
208,28,41,0.25,6
208.25,36,46,0.25,6
208.5,28,41,0.25,6
208.75,40,48,0.5,6
209.25,36,46,0.5,6
209.75,40,48,0.25,6
210,35,45,0.25,6
210.25,40,48,0.25,6
210.5,26,40,0.25,6
210.75,38,47,0.5,6
211.25,40,48,0.25,6
211.5,28,41,0.25,6
211.75,40,48,0.25,6
212,33,44,0.25,6
212.25,45,51,0.25,6
212.5,28,41,0.25,6
212.75,40,48,0.5,6
213.25,45,51,0.5,6
213.75,36,46,0.25,6
214,28,41,0.25,6
214.25,40,48,0.25,6
214.5,28,41,0.25,6
214.75,38,47,0.25,6
215,28,41,0.25,6
215.25,40,48,0.25,6
215.5,28,41,0.25,6
215.75,44,50,0.25,6
